gene,mean_abs_grad
GH1,0.23158491183240684
GeneID:101928822,0.2311754591458641
TEKT4,0.23050102913537077
SNORD116-26,0.2300835883105269
DSG3,0.22883561001730884
C21orf90,0.2284454133814913
C9orf117,0.2271840352871969
INTS4L1,0.22697862432743654
LOC102725352,0.22404284031168997
IFITM5,0.22395474471322263
LOC100509853,0.223814720658462
ECT2L,0.22312099770599228
CASC2,0.2219067883871366
LOC102724075,0.22042191907274813
SPATA31C2,0.2203451949659871
TMEM184A,0.2196122019860403
LOC101928197,0.2185355275084174
COX1,0.21833275592849596
LOC101927169,0.21774723809012683
TRPM4,0.21753330477836977
TRPM3,0.21707521050412806
LOC101930630,0.21562892825610433
LOC102723744,0.2144731868407855
LOC100506082,0.21403164183995188
SNORD30,0.2133441712451169
FAM186B,0.21259978241577868
CLDN10,0.2125240867708866
LOC100128006,0.21217002346026284
PCDH17,0.21005129528891078
ZFP42,0.20922914112089408
LOC101930438,0.2086113545523789
GGTLC1,0.20763460026516903
CASC14,0.2073572586964825
LOC101930503,0.20686229965704683
RHBDF1,0.20645996745495437
ST7-OT3,0.2055872438948801
LOC101926969,0.20463195511326818
LOC102724951,0.20184986619864798
FOXH1,0.2015022843970848
LOC101927805,0.20140187681648739
LOC102725150,0.2012173510345654
SLC39A5,0.20081615111010656
LOC102723421,0.19859911461224095
GRIK1,0.19740517798186044
CXCL14,0.19596252550188145
OLIG1,0.19404226682300083
MPL,0.19350655619397977
LOC101929070,0.19330102557413534
APCDD1,0.1917808437648927
HSFX2,0.1912632807936836
LOC646903,0.19103797504429068
DNM3OS,0.18950338318124602
LOC100506737,0.18816304503929135
RCVRN,0.186110657506376
GOLGA8K,0.18599268401462052
LRRN4CL,0.1837072412047322
CCDC108,0.18302083525357027
MYEOV,0.18244805388320262
LOC729930,0.18222627928870216
LIFR,0.18179656597428562
XX-CR54.4,0.1817632451340326
LOC101927851,0.18137229175460026
LOC102723328,0.18118286913204354
MMP7,0.18087740271394898
LOC102723589,0.18056572508615373
CLC,0.17884196552855758
TUBA3C,0.17873143579266532
ARSE,0.17868814201749905
BCYRN1,0.17838341980945316
LINC01467,0.178119210816754
SPEF1,0.17593780393661357
HBG2,0.17401800427003178
PTN,0.17285569810385476
SLC35G3,0.16896613406407826
GXYLT1P3,0.16675446004065286
GPX8,0.1667238284780209
MLXIPL,0.16351908879525145
C1QTNF4,0.16303237731528736
POU6F2-AS2,0.16219459568217834
PANX2,0.1584317992044082
CRHR1,0.15830965711950598
SNORD35B,0.15794215037680687
LOC101930269,0.15662903490398195
PABPC1P2,0.1551728833003272
KRT5,0.1545283315378456
LOC101928879,0.1535693539858352
LINC01180,0.15312307366183212
NWD1,0.1528757492745553
LOC101928635,0.15171246643615047
LOC101929549,0.14994602417385694
TCTE1,0.1495689595228208
CRYBB3,0.14944065872730616
AMHR2,0.14526918806298697
TRH,0.14502376357514804
SNORA55,0.14469111114269254
TTC23L,0.14310120096668397
CEACAM19,0.13970278753586057
FLJ46363,0.1381025680287537
LINC01475,0.13726573232516318
PRR15,0.1349329403037805
LINC00548,0.13062186841519544
LOC101928295,0.11971761693913674
LOC101927894,0.11961778755795748
FAM230B,0.11923758182971404
BEAN1-AS1,0.11868401772696133
ADAD2,0.11698762875822338
MIR548D2,0.11566933798676171
PPIAL4D,0.11424258315299377
CDK3,0.11348611279360442
CTAGE15,0.11250940580287047
LINC00514,0.11189690556146925
ASB12,0.11123131573529084
CA4,0.11048563807698371
LOC101928438,0.10018449991074965
CXCL5,0.0988647550091357
ZSCAN10,0.09817894333819374
ID4,0.09650614384154631
FAM171A2,0.09386897747769817
HOXC-AS2,0.08980007879895587
SCN4B,0.0866109334737456
BMPR1B,0.0852910985905862
LOC100507487,0.08358591850762713
SCARNA8,0.08325775462897798
RBFADN,0.08148279793684751
SNORD101,0.0808157751456898
SPATA45,0.07778172962694084
LOC101928967,0.07737430926996852
LOC101929781,0.0730765719724436
LOC102723335,0.07287435606699366
BAALC,0.06904726026668764
STC1,0.06874878497718176
HNRNPUL2-BSCL2,0.06662655810814384
HOXB13,0.059223222759148215
LOC100101148,0.05844136619366861
EPHA10,0.05841322331247915
LIMS3,0.04865358764258715
RNU6-59P,0.04722269167718881
ART3,0.046240622773660284
LOC100509620,0.045672088626830594
HES2,0.043476462593289085
FGF8,0.04129687225254771
RIMS1,0.038583826024033784
LOC100507336,0.03793643795101163
GSN-AS1,0.03271020059583798
PSPN,0.03258293417425181
TMEM132A,0.023407329371086198
LOC101929679,0.022882822597324645
MIR5006,0.021497944329382207
DNAH2,0.02060128990534212
PTPRB,0.01884860929172604
NAA11,0.01829198141194389
LINC00485,0.01321929995845591
LOC101927723,0.01259160842893143
HBE1,0.012510869664272662
LOC100288748,0.010984273639986619
HSPB8,0.010572586978304358
LOC102724626,0.010176452787239785
GRHL2,0.007068824904043774
GeneID:400454,0.006091402465430589
LOC101928885,0.005957506607665316
KCNK17,0.005352831073070694
LOC101927830,0.0035986466753926962
MOG,0.0034918421355754695
LOC101929199,0.00265255135321054
FAM84A,0.00038779550089099185
ESX1,4.6042573824635325e-39
LOC283682,4.212319577849185e-39
DLX5,3.8754527740419934e-39
CST1,3.8328420535059644e-39
CST4,3.7977570189252926e-39
RAB3C,3.789477107591539e-39
SLC30A8,3.719279251179413e-39
GABRA4,3.688392815707247e-39
LINC01185,3.669881258353491e-39
LOC101927129,3.6346478360730596e-39
FGF19,3.625041542187525e-39
DKK4,3.600354571349483e-39
LOC497256,3.5080702538267035e-39
SNHG23,3.5031808374220715e-39
