gene,attribution
HAR1B,0.0012325973910286558
TMED10P1,0.0012322048307403688
HIST1H4K,0.0012253392031658207
DIRAS3,0.0012127860478064257
CIB2,0.001208515247621862
LOC101929333,0.001203070050074853
LINC01252,0.0011929410580375
C17orf96,0.0011923320364666831
HPN,0.0011763816676176192
LOC102723692,0.001172915323330911
SLX1A,0.001172849729608214
SECTM1,0.0011688736462820693
LOC389705,0.0011682407118162525
LEMD1,0.0011568511525328017
PVALB,0.001155301108683828
RRM2,0.0011541828465571843
LOC102724362,0.001144131867839845
LOC644762,0.0011374684911276461
PDE9A,0.0011358751352075294
TGFB3,0.0011336106404465371
LOC102725263,0.0011274940338590585
MEX3B,0.0011274043864835388
CYGB,0.0011269254627840272
ADAMTS17,0.0011242081101838987
LOC101060376,0.0011211698253025724
ANKDD1B,0.001117829978188906
PMS2P9,0.0011170354296672286
PTTG2,0.001116007392785279
GCK,0.0011069199310396382
SFT2D3,0.00110655398587323
TMOD4,0.0011010275309945017
FAM86C2P,0.001087164178995069
LOC102725330,0.001085312509167147
PDXP,0.0010761042246131413
PPT2,0.001069644190415839
LOC102724002,0.0010650112493365853
CEBPB-AS1,0.0010631540855440733
GNRH1,0.001046592031695204
LOC102724646,0.0010437388893365343
LCAT,0.0010359496902206783
IL1RL1,0.0010312256736340344
HSPA7,0.001030218581088854
LOC101928356,0.0010191317982327346
FCGR3B,0.0010130929971194284
ZNF321P,0.0010126397215967531
LOC102723571,0.0010070149503233975
TPI1P2,0.001003235158226508
SLMO2-ATP5E,0.0009902143192397678
MOK,0.0009834573978115817
LOC100335030,0.000981907086476557
UBE2C,0.000981424721456128
PRPS1L1,0.0009787247962679262
LOC102723927,0.000977963116776292
HTR1F,0.0009717679601646491
FAM127C,0.0009713775757913824
CHKB,0.0009689766524056937
LOC441528,0.0009667552920076499
SLC25A30-AS1,0.0009651083355317682
CTSK,0.00096220832231927
MC1R,0.000952917369564426
GOLGA6L5P,0.0009518985776077695
BARX2,0.0009508823241416568
LOC388780,0.000943521344501348
CYP2D7P,0.0009373771221297339
LOC100510707,0.0009351417983016509
LOC143666,0.0009248356462055201
DBIL5P,0.0009210666183292899
UBE2NL,0.000920947239991788
LOC102723797,0.0009207166216361767
TMEM200B,0.0009133106502993864
ACRBP,0.0009046683897273597
LYPLA2P2,0.0008987881990088302
C1QA,0.0008981135741313136
OSTCP2,0.0008966621967817401
S100A9,0.0008954589571137547
LOC553103,0.000894830376325497
IL17F,0.0008928348271551612
LOC100288152,0.0008905139635627352
GeneID:102723666,0.0008884048497340231
LOC441124,0.0008878063268030682
LOC341056,0.0008862999506725661
ZNF578,0.0008851773240141916
MESP1,0.0008846151961602455
MAMDC4,0.0008796360633524166
DSCR9,0.0008750842454288448
SNORD97,0.000873465893967834
LOC102724936,0.0008728670864035463
