gene,mean_abs_grad
FAM27C,0.18984525346037667
LOC101928879,0.18977867681252505
NCRUPAR,0.18937144114829124
ELN,0.1883300313960818
TMEM130,0.1882289976101431
RNU6-42P,0.18687633235118606
ALMS1P,0.1865901628952684
CA4,0.18627850371309876
GOLGA8K,0.18604299895163767
LINC00377,0.18505939826305545
LOC100509853,0.18405615653043406
HSFX2,0.18359022310179038
LOC729080,0.18294958642334452
EFCAB12,0.18199995004357028
GeneID:102724189,0.18195286309103492
ZG16,0.18184378204620022
LHB,0.18045706947311999
ADAD2,0.1800515066852396
SPATA31C2,0.1797755336400839
LOC101930503,0.17943638527314268
SLC45A3,0.1775851879624763
LOC101930370,0.17756141296995898
TEKT4,0.17684867399637938
SNORD35B,0.17610945987447196
KCNE2,0.17568739250835325
CLC,0.1744663732064117
ALB,0.17429888314215267
FDCSP,0.17319625874356706
RNR2,0.1721732071184874
C9orf117,0.1719415778302635
COX1,0.17097567619241907
BGLAP,0.17004300009242868
LOC101929713,0.16983277080418357
LOC102723708,0.16861728779123128
LINC00923,0.16634827577707884
RHBDF1,0.1655891678114684
LOC101930269,0.16534698490584807
LOC102724190,0.16310707382212553
INE2,0.16093240905462805
ARSE,0.16076816021786405
MEIS3P1,0.15901910011991965
ZSCAN10,0.15882610330267735
RTN4RL1,0.15836980960527405
KL,0.15834764742258572
LOC101929070,0.157860980401309
LOC102723421,0.1569021642485227
XX-CR54.4,0.15542450575485356
LOC101927851,0.15524950477373547
GeneID:101928822,0.15507182149122656
FAM78B,0.15474366849076687
HEYL,0.15377044583141422
CCDC116,0.15304797891866664
LOC101929181,0.1529143980628211
WSCD1,0.15176916190425208
LOC102723744,0.15146143164033743
CLDN10,0.1508599878961129
SLC39A5,0.150492719882376
PPIAL4D,0.1501103638198547
MEG3,0.14895822923378982
FMOD,0.14833692416218947
IFITM5,0.14799709011458853
TSPEAR-AS1,0.14652436369742872
LINC00545,0.14634121920908608
DSG3,0.14531355866066883
LOC102723589,0.14530102876002596
FAM230B,0.1448067574113502
CYP2C18,0.14457035910121774
LINC01475,0.1394208295946415
C21orf90,0.13838971344745207
MRO,0.13602297225213378
FOXH1,0.134931616238937
DNM3OS,0.13478755235568535
MMP7,0.13441815280801978
MIR5006,0.13342148091062772
BMPR1B,0.13259825997059657
GXYLT1P3,0.13254180311321598
POU6F2-AS2,0.13118036956058743
TTC23L,0.1306967725535629
ADCY10,0.1287120222919718
ONECUT3,0.12816311429079139
TRNA,0.12800356719669898
LOC646903,0.12758168641517775
BCYRN1,0.12595529634904806
HOXC-AS2,0.122983999656113
LINC00548,0.12203894535892622
RCVRN,0.11928740511986395
NWD1,0.11893565224208906
WISP1,0.11821631280881194
IL31RA,0.11789867523384437
PRR15,0.1175668534457473
CCDC108,0.11572000758822767
CRHR1,0.11338334594654671
SCARNA8,0.11288935329235536
MEP1B,0.11260707373510002
LINC01180,0.11257008528962152
PABPC1P2,0.110108164429672
SLC35G3,0.11005519616035554
LRRN4CL,0.10762562065084309
PRSS44,0.10695939681540492
FAM131C,0.10657441875449959
HOXB13,0.10610818582092213
LOC100101148,0.10479354799277843
APCDD1,0.10285213643800568
LOC101929227,0.10263190382686153
MS4A6E,0.10209545560929847
SPEF1,0.1019981917072145
GPR64,0.10157067673299888
PTPRB,0.10028104608881148
C1QTNF4,0.09979127488157871
LOC101927539,0.09824258293401109
ASB12,0.09764510907861379
FLJ46363,0.09674027073842255
MLXIPL,0.09469224606892881
CASC14,0.09382879521944172
OR2L2,0.0931445899733045
LOC101929781,0.09224809904726963
LOC101928295,0.09160651034988404
LINC00514,0.09069016306260332
LINC01467,0.0891607674860066
LOC102725150,0.08882496096981295
ID4,0.08845954615024394
SPATA45,0.08811243624926929
GSN-AS1,0.08810864413607092
LOC101928635,0.0840862738384833
AMHR2,0.08321357150270257
BEAN1-AS1,0.0812862705559187
LIFR,0.07966450927764644
LOC101928197,0.07948141001655891
RNU6-59P,0.07932201911907824
LOC285766,0.07917466275077575
EPHA10,0.07710518972065657
PTN,0.07624842848472413
CEACAM19,0.07449620425254042
LOC100507336,0.07108914242461199
LOC100506082,0.06954311208622697
TBC1D3C,0.06864643085099709
FAM171A2,0.06590636591940581
FGF8,0.0653030445642077
RBFADN,0.06507294277479433
LOC100128006,0.0642086246853006
SCN4B,0.06383164782834788
GRHL2,0.06336054743707133
LOC101929679,0.06313546463144179
LOC101927894,0.05890126104474873
CXCL5,0.05794350474686729
LOC102723335,0.05646247602456502
ST7-OT3,0.0560961771156198
TMEM132A,0.052150554100066415
LOC101928438,0.05139339640464071
HNRNPUL2-BSCL2,0.048642887169632984
LOC101927723,0.04764074233096913
DNAH2,0.045599016044493255
KCNK17,0.04480033553132165
LOC100509620,0.04173688697590283
LOC101928967,0.04038862602390438
LOC101929199,0.03888680979098651
LOC101927830,0.03752346948093109
LOC100507487,0.029389168722351238
HBE1,0.026512481860193404
PANX2,0.025742362003895156
MIR548D2,0.02487453333347598
LIMS3,0.018787362365505093
HES2,0.0163373519849455
CDK3,0.010912532793389954
PSPN,0.005299012546138469
HSPB8,0.0050264710524529875
LOC102724626,0.0034587400378285824
LOC100288748,0.003049289607106032
BAALC,0.0027989608977955546
RIMS1,0.0024839026472276014
LOC101928885,0.001622871119640091
LINC00485,0.000837726905451447
MOG,0.0003973276518166571
GeneID:400454,8.05201722346752e-06
FAM84A,6.560810312567783e-13
LINC01185,3.4937882796448006e-39
SNHG23,3.265373297630236e-39
DLX5,3.1804057446322585e-39
SLC30A8,3.1281366583037647e-39
CST1,3.11862402824655e-39
GABRA4,3.1150160944662634e-39
LOC101927129,3.1003718074474204e-39
CST4,3.080921916109891e-39
FGF19,3.057885829317517e-39
DKK4,3.034417461190583e-39
LOC283682,3.034124722114407e-39
RAB3C,2.980460024173159e-39
LOC497256,2.965961595202394e-39
ESX1,2.909210952935668e-39
