gene,attribution
TMED10P1,0.0031744064038614667
FAM86B3P,0.003155444322904365
C1QA,0.00315285472630139
MC1R,0.003139109348720186
LOC284412,0.003103681785789413
PELI3,0.003099030163525929
LOC101930608,0.003073788874946416
ZCCHC12,0.00305581763668473
LOC101927635,0.0030533042902050815
LOC102724448,0.0030525881144756874
S100A8,0.0030500718778851796
HPN,0.003043920677435848
LOC101926889,0.0030366311311780924
SLX1A,0.003024760827003679
RNASEK-C17orf49,0.003024065581740231
DSCR9,0.003003720070548528
LOC143666,0.0029987043584314456
ADAMTS17,0.002998236906956358
IL21-AS1,0.00297472001186241
YJEFN3,0.002964569852458153
PARD6G-AS1,0.0029595848384213
PVALB,0.002949502988592068
TCL1A,0.0029376369512618405
LYPLA2P2,0.0029375054568974205
LOC101930551,0.0029328716982911906
PADI4,0.0028785560262764125
LRRC70,0.002843730156733966
LOC441124,0.0028388775738689286
LEMD1,0.0028383650329520792
LOC102724914,0.0028366601021511083
LOC101060376,0.0028314455806946665
LOC100288152,0.0027869469296517638
NT5M,0.0027855815988639767
LOC101930325,0.0027284535848601473
LOC102724342,0.002726254796635956
PDE9A,0.0027131723586081217
ZNF321P,0.0026961097732328574
CDKL4,0.0026884153517629733
CXCL8,0.002685807367731224
PPT2,0.002682724994041525
CALY,0.0026817573432469793
LOC101927632,0.002678324078665169
S100A9,0.002653759049555246
NPR2,0.002653209961141104
LOC100335030,0.0026300140508094287
CHKB,0.0026295657305625535
ANKDD1B,0.0026260195156222986
TNKS2-AS1,0.0025996321077998903
HSPA7,0.0025973137546388193
PRR19,0.002595913771099524
IL1RL1,0.002573615990246113
SNORD22,0.0025475549456590047
LOC644762,0.0025442281350983947
PMCH,0.0025301377156235643
LOC101928659,0.0025214754891635005
LOC100507424,0.0025004113112532945
IL10RB-AS1,0.0024961572047848377
PRPS1L1,0.00249323634625102
LOC341056,0.0024911948215805527
GRIN3B,0.002474980883881811
UBE2NL,0.0024629563682543854
LOC102724002,0.0024488592970342425
LCAT,0.002403377646012342
KRTAP12-3,0.0024006268829726203
C1QB,0.002371269507724733
LOC100653247,0.002368383474685411
C17orf96,0.002363792521237411
MAGOH2,0.0023623565967642703
UBE2E4P,0.0023542307231809194
LOC101929687,0.0023428676959964807
MTMR9LP,0.0023299083394262236
GTF2H2C_2,0.0023228580795039574
CCL22,0.002312569579408732
LOC102723692,0.0022904325973358685
RASIP1,0.0022806460142327763
ACOT1,0.002280200139176756
MAMDC4,0.002278976298983664
RNU4-1,0.002265000259399222
SECTM1,0.0022234576106197105
ESAM,0.0022114504810659833
SLMO2-ATP5E,0.002211186337638024
DBNDD1,0.0022096420883001705
TUBA3D,0.002208482914259973
APOE,0.002205128810076282
GTSCR1,0.0021994803526908333
